Date,Open,High,Low,Close,Adj Close,Volume
4/19/2016,43950.00,43950.00,43950.00,43950.00,40753.40,0.00
4/20/2016,45475.00,46000.00,44750.00,45300.00,42005.20,3519000.00
4/21/2016,45300.00,47125.00,45125.00,46500.00,43117.93,3727500.00
4/22/2016,46500.00,47300.00,45525.00,47000.00,43581.55,2413000.00
4/25/2016,46450.00,46450.00,44300.00,44775.00,41518.39,3210200.00
4/26/2016,44775.00,44775.00,43650.00,43900.00,40707.03,1934600.00
4/27/2016,43800.00,44150.00,43300.00,44150.00,40938.85,1748500.00
4/28/2016,44150.00,44175.00,42825.00,43475.00,40312.94,2134000.00
4/29/2016,43475.00,43475.00,42575.00,42575.00,39478.40,1657600.00
5/2/2016,42600.00,43250.00,42350.00,43250.00,40104.31,575600.00
5/3/2016,43475.00,43775.00,43400.00,43775.00,40591.12,1280000.00
5/4/2016,43800.00,45150.00,43350.00,45150.00,41866.12,2387900.00
5/9/2016,44250.00,44975.00,43575.00,44500.00,41263.39,1568500.00
5/10/2016,44450.00,44500.00,43325.00,43925.00,40730.21,1304000.00
5/11/2016,44300.00,44975.00,43575.00,44300.00,41077.93,515600.00
5/12/2016,44300.00,44800.00,44100.00,44300.00,41077.93,448300.00
5/13/2016,44300.00,44550.00,43650.00,44400.00,41170.66,1192300.00
5/16/2016,44200.00,44200.00,43000.00,43050.00,39918.86,1415000.00
5/17/2016,43050.00,43475.00,43000.00,43075.00,39942.04,1165700.00
